,MA_SLOW,MA_FAST,MA_SIGNAL,Multiple,Sharpe
2502,10,9,1,-1.0,9999.0
2503,10,9,2,-1.0,9999.0
2504,10,9,3,-1.0,9999.0
2505,10,9,4,-1.0,9999.0
2506,10,9,5,-1.0,9999.0
2507,10,9,6,-1.0,9999.0
2508,10,9,7,-1.0,9999.0
2509,10,9,8,-1.0,9999.0
2510,10,9,9,-1.0,9999.0
2511,10,10,1,-1.0,9999.0
2512,10,10,2,-1.0,9999.0
2513,10,10,3,-1.0,9999.0
2514,10,10,4,-1.0,9999.0
2515,10,10,5,-1.0,9999.0
2516,10,10,6,-1.0,9999.0
2517,10,10,7,-1.0,9999.0
2518,10,10,8,-1.0,9999.0
2519,10,10,9,-1.0,9999.0
2520,10,11,1,2.483911189829269e-58,-1.1831641471964267
2521,10,11,2,6.138603138613882e-07,-1.0506334431807336
2522,10,11,3,2.4938777413912936e-06,-1.039983360900283
2523,10,11,4,1.6418293168456844e-05,-1.014238005065532
2524,10,11,5,7.03794215286618e-05,-0.9834414579173155
2525,10,11,6,0.00010115375350432758,-0.9744057713904556
2526,10,11,7,0.0001965591885332466,-0.9544912841594456
2527,10,11,8,0.0007530727098689621,-0.9018696343525338
2528,10,11,9,0.0036344640384061272,-0.8133436466201093
2529,10,12,1,1.051280118275991e-57,-1.1816541321034255
2530,10,12,2,8.952951988311767e-07,-1.0477040006431013
2531,10,12,3,3.264247644240421e-06,-1.0370323359537215
2532,10,12,4,2.0931282861994214e-05,-1.0099674252828423
2533,10,12,5,0.0001078656032577864,-0.9719371116447597
2534,10,12,6,0.00014286790277639235,-0.9643663381537366
2535,10,12,7,0.0003972146322707604,-0.9290483549957516
2536,10,12,8,0.002440120719208386,-0.8390015987610777
2537,10,12,9,0.008584349455353107,-0.7485956915293885
2538,10,13,1,3.4579780867996513e-57,-1.180415846843089
2539,10,13,2,5.596405720733304e-07,-1.0519602194935682
2540,10,13,3,1.3191920283787445e-05,-1.0166607577325195
2541,10,13,4,2.3597709980361246e-05,-1.007828287444683
2542,10,13,5,6.683733002451146e-05,-0.9851549374335345
2543,10,13,6,0.0002630010249299878,-0.944228280209276
2544,10,13,7,0.0013193001903527566,-0.8738943739073887
2545,10,13,8,0.0039020251677787912,-0.8085736063316841
2546,10,13,9,0.00796062158091879,-0.7549066893261142
2547,10,14,1,9.036718507619515e-57,-1.1793717782441098
2548,10,14,2,6.056708819962036e-07,-1.0514781417490289
2549,10,14,3,1.037545349741238e-05,-1.0210114755356932
2550,10,14,4,3.8299787975281e-05,-0.9977097897889152
2551,10,14,5,7.934919403430306e-05,-0.9808712310847806
2552,10,14,6,0.0002749259461309272,-0.9427957152146879
2553,10,14,7,0.0027449083230955585,-0.8314998258108539
2554,10,14,8,0.0061458607497031905,-0.7753696536503569
2555,10,14,9,0.006081035557127961,-0.7764771280702693
2556,10,15,1,2.117998210196418e-56,-1.1784078894145082
2557,10,15,2,1.3638669412310355e-06,-1.0443853024725498
2558,10,15,3,1.1459511525572613e-05,-1.0195872089426046
2559,10,15,4,5.350294382869673e-05,-0.9899866282465963
2560,10,15,5,0.00011093517750457971,-0.9716097279031167
2561,10,15,6,0.00058034206284151,-0.9132199144430558
2562,10,15,7,0.0026516490129046308,-0.8338178306374303
2563,10,15,8,0.0043657190894764485,-0.8007519172297284
2564,10,15,9,0.011956319411833071,-0.7199881281269859
2565,10,16,1,6.138051155115612e-56,-1.1771680606195654
2566,10,16,2,2.6337474704628517e-06,-1.037521672172974
2567,10,16,3,1.3665659300603692e-05,-1.0166882715286223
2568,10,16,4,8.25190357546388e-05,-0.9789649895148447
2569,10,16,5,0.00016340817144778265,-0.9599933645475716
2570,10,16,6,0.0014837736729371943,-0.8674089469999839
2571,10,16,7,0.004050777165516139,-0.8057307972150692
2572,10,16,8,0.007225134120841841,-0.7628278169407754
2573,10,16,9,0.013385884286115727,-0.7096774177743506
2574,10,17,1,1.7093466751619942e-55,-1.1761194717034167
2575,10,17,2,5.001338766073589e-06,-1.0295635344133094
2576,10,17,3,3.5729993560885715e-05,-0.9978677490560796
2577,10,17,4,8.787480074651172e-05,-0.977395604506424
2578,10,17,5,0.0003103032736105043,-0.9379748418800428
2579,10,17,6,0.002122439216622715,-0.8470892752458569
2580,10,17,7,0.004095391887425945,-0.8050641298046091
2581,10,17,8,0.00990620346455084,-0.7365626544361928
2582,10,17,9,0.009030692141521144,-0.7448059911400551
2583,10,18,1,4.8357551483620436e-55,-1.1749823504262282
2584,10,18,2,4.443971514687502e-06,-1.031273594709516
2585,10,18,3,4.149722790646112e-05,-0.9946973469035137
2586,10,18,4,7.096915594733578e-05,-0.9831868102785212
2587,10,18,5,0.0006720881295645603,-0.9062125486538414
2588,10,18,6,0.0027612527745464774,-0.8309357883648427
2589,10,18,7,0.004585390843405299,-0.7971094197036251
2590,10,18,8,0.007621578798323902,-0.7586773939016448
2591,10,18,9,0.017044033874440433,-0.6866139631697061
2592,10,19,1,1.3587619955376532e-54,-1.1739732778315615
2593,10,19,2,6.407231480116744e-06,-1.0263153298726055
2594,10,19,3,3.900696973032242e-05,-0.9961739051122761
2595,10,19,4,0.00012854790672510864,-0.966605188857745
2596,10,19,5,0.001022384160876381,-0.8864075183581599
2597,10,19,6,0.002418791249639522,-0.8392532676653885
2598,10,19,7,0.006463325195371641,-0.7714304152997585
2599,10,19,8,0.006905015773353199,-0.766642875355429
2600,10,19,9,0.03378238674237816,-0.613034778018961
2601,10,20,1,3.1668182366483667e-54,-1.1731878009548569
2602,10,20,2,9.014344697363364e-06,-1.0213165005479223
2603,10,20,3,5.31013331279763e-05,-0.9890619974882539
2604,10,20,4,0.00017921071017542215,-0.9562913484267807
2605,10,20,5,0.0017463363206668254,-0.8579840076819228
2606,10,20,6,0.00249239301763638,-0.8374913190756507
2607,10,20,7,0.004579693514810703,-0.7973731469809203
2608,10,20,8,0.008719033297571198,-0.7476742046814554
2609,10,20,9,0.021060705754851854,-0.6651681847658044
2610,10,21,1,6.267974534557979e-54,-1.172559036105763
2611,10,21,2,6.530317772066885e-06,-1.026276166596313
2612,10,21,3,5.0896815291633625e-05,-0.9900917007895381
2613,10,21,4,0.00023079932691038248,-0.9478008447401856
2614,10,21,5,0.0016067483786008742,-0.8626781152765169
2615,10,21,6,0.0028136513569993727,-0.829962313798545
2616,10,21,7,0.005618248513435398,-0.7823470049250911
2617,10,21,8,0.010541013246778886,-0.7313600742718895
2618,10,21,9,0.02504782074760259,-0.6467423465086971
2619,10,22,1,8.563025316363049e-54,-1.1722141102331753
2620,10,22,2,5.217023595754362e-06,-1.0295444428533242
2621,10,22,3,4.50534017254277e-05,-0.9930605070881608
2622,10,22,4,0.00021438048659023717,-0.9504098838955837
2623,10,22,5,0.0010036086184221798,-0.8874771651292622
2624,10,22,6,0.0026628438006834633,-0.8334964084302297
2625,10,22,7,0.0030207535789028126,-0.8259979827556464
2626,10,22,8,0.018349287479790498,-0.67910243958809
2627,10,22,9,0.02482898023728563,-0.6477341557625371
2628,10,23,1,1.0268994016295015e-53,-1.1720109666489176
2629,10,23,2,6.075416486331118e-06,-1.0274789610718718
2630,10,23,3,4.032345779317848e-05,-0.9956704104173424
2631,10,23,4,0.0002179711520298395,-0.9499135218467121
2632,10,23,5,0.0007322143392207068,-0.9026189290219612
2633,10,23,6,0.002295943665238272,-0.8427409815281619
2634,10,23,7,0.0053146285142898165,-0.7866655345282489
2635,10,23,8,0.01696300733074174,-0.6869301167236175
2636,10,23,9,0.03131403529420278,-0.6221700398599244
2637,10,24,1,1.7944325630038054e-53,-1.1714746721622702
2638,10,24,2,7.5576235763927356e-06,-1.0243250368948906
2639,10,24,3,4.130962174995286e-05,-0.9951740447666594
2640,10,24,4,0.00020419572750060477,-0.9521720277587232
2641,10,24,5,0.0012422116792043145,-0.8767596935785955
2642,10,24,6,0.002054110435500909,-0.8494331936599983
2643,10,24,7,0.005741291193413083,-0.7808559255172501
2644,10,24,8,0.021951374073310506,-0.6610295500865218
2645,10,24,9,0.04941736501638199,-0.5668364636483313
2646,10,25,1,2.145257602966684e-53,-1.1712615737377274
2647,10,25,2,7.852779420522339e-06,-1.0238131368274133
2648,10,25,3,5.221143813453071e-05,-0.9898059512148673
2649,10,25,4,0.00013157934733347572,-0.9663167774729062
2650,10,25,5,0.0017544027279752074,-0.8578565108508084
2651,10,25,6,0.001914161321561751,-0.8536163132013359
2652,10,25,7,0.005852008339555794,-0.7796917114123063
2653,10,25,8,0.024569124821760418,-0.6489967335482497
2654,10,25,9,0.059988491858212256,-0.5414017306521398
2655,10,26,1,2.3461302937952305e-53,-1.1711810475514697
2656,10,26,2,7.335170890295324e-06,-1.0249129127677996
2657,10,26,3,7.370344203912435e-05,-0.9811594480064354
2658,10,26,4,0.00017750991532412274,-0.9568931198748759
2659,10,26,5,0.0017341825668301084,-0.8585810030755271
2660,10,26,6,0.002518483268173108,-0.8374358500693727
2661,10,26,7,0.00811814915101895,-0.7537747356090205
2662,10,26,8,0.02853303623204293,-0.6325788201944694
2663,10,26,9,0.11053048756890413,-0.4530272084806273
2664,10,27,1,2.3534348726006816e-53,-1.1711389665912766
2665,10,27,2,6.223539893936252e-06,-1.0273228228440718
2666,10,27,3,6.04475436307009e-05,-0.9863904156916627
2667,10,27,4,0.0002519438867099504,-0.9450036874245038
2668,10,27,5,0.0017023261904603438,-0.8599711823012479
2669,10,27,6,0.002265230561476371,-0.8439780918685093
2670,10,27,7,0.013533148250940855,-0.7088184950385916
2671,10,27,8,0.02204718987997127,-0.6606161436636389
2672,10,27,9,0.06723505142174042,-0.5259788646027491
2673,10,28,1,3.263460393935986e-53,-1.170643454248416
2674,10,28,2,5.930852622139292e-06,-1.0280081788214437
2675,10,28,3,5.700173405520556e-05,-0.9878830615884383
2676,10,28,4,0.00031716085651725776,-0.936804190377998
2677,10,28,5,0.0018184857503389118,-0.8562493842512459
2678,10,28,6,0.0026596264098998367,-0.8340721647937198
2679,10,28,7,0.011107414738287255,-0.7268822788740714
2680,10,28,8,0.03846891454772569,-0.5978524508658929
2681,10,28,9,0.06701779518120414,-0.5264785829030321
2682,10,29,1,4.4062317467606425e-53,-1.170313207151834
2683,10,29,2,7.687602868271266e-06,-1.0241957200121004
2684,10,29,3,5.765188339153753e-05,-0.9878138313169078
2685,10,29,4,0.00040432805311367445,-0.9274329505403771
2686,10,29,5,0.002804630076839345,-0.8300799275634411
2687,10,29,6,0.003077709822249213,-0.8247915976573638
2688,10,29,7,0.011441727934432626,-0.7242431461539043
2689,10,29,8,0.055936954499280635,-0.5506535744494263
2690,10,29,9,0.053066737655764286,-0.5577899844939445
2691,10,30,1,4.305344721488798e-53,-1.1701978950185334
2692,10,30,2,7.756262746541416e-06,-1.0242131309134768
2693,10,30,3,6.0978382270989756e-05,-0.9864214031929297
2694,10,30,4,0.000621308768252164,-0.9094155859598598
2695,10,30,5,0.0028062451057221955,-0.8300795965500775
2696,10,30,6,0.0037770996657877725,-0.8111398142490764
2697,10,30,7,0.01567370150511526,-0.6948449941557316
2698,10,30,8,0.04550020460558848,-0.5772607924520787
2699,10,30,9,0.099364855122202,-0.4695057510875866
2700,11,1,1,-1.0,9999.0
2701,11,1,2,-1.0,9999.0
2702,11,1,3,-1.0,9999.0
2703,11,1,4,-1.0,9999.0
2704,11,1,5,-1.0,9999.0
2705,11,1,6,-1.0,9999.0
2706,11,1,7,-1.0,9999.0
2707,11,1,8,-1.0,9999.0
2708,11,1,9,-1.0,9999.0
2709,11,2,1,-1.0,9999.0
2710,11,2,2,-1.0,9999.0
2711,11,2,3,-1.0,9999.0
2712,11,2,4,-1.0,9999.0
2713,11,2,5,-1.0,9999.0
2714,11,2,6,-1.0,9999.0
2715,11,2,7,-1.0,9999.0
2716,11,2,8,-1.0,9999.0
2717,11,2,9,-1.0,9999.0
2718,11,3,1,-1.0,9999.0
2719,11,3,2,-1.0,9999.0
2720,11,3,3,-1.0,9999.0
2721,11,3,4,-1.0,9999.0
2722,11,3,5,-1.0,9999.0
2723,11,3,6,-1.0,9999.0
2724,11,3,7,-1.0,9999.0
2725,11,3,8,-1.0,9999.0
2726,11,3,9,-1.0,9999.0
2727,11,4,1,-1.0,9999.0
2728,11,4,2,-1.0,9999.0
2729,11,4,3,-1.0,9999.0
2730,11,4,4,-1.0,9999.0
2731,11,4,5,-1.0,9999.0
2732,11,4,6,-1.0,9999.0
2733,11,4,7,-1.0,9999.0
2734,11,4,8,-1.0,9999.0
2735,11,4,9,-1.0,9999.0
2736,11,5,1,-1.0,9999.0
2737,11,5,2,-1.0,9999.0
2738,11,5,3,-1.0,9999.0
2739,11,5,4,-1.0,9999.0
2740,11,5,5,-1.0,9999.0
2741,11,5,6,-1.0,9999.0
2742,11,5,7,-1.0,9999.0
2743,11,5,8,-1.0,9999.0
2744,11,5,9,-1.0,9999.0
2745,11,6,1,-1.0,9999.0
2746,11,6,2,-1.0,9999.0
2747,11,6,3,-1.0,9999.0
2748,11,6,4,-1.0,9999.0
2749,11,6,5,-1.0,9999.0
2750,11,6,6,-1.0,9999.0
2751,11,6,7,-1.0,9999.0
2752,11,6,8,-1.0,9999.0
2753,11,6,9,-1.0,9999.0
2754,11,7,1,-1.0,9999.0
2755,11,7,2,-1.0,9999.0
2756,11,7,3,-1.0,9999.0
2757,11,7,4,-1.0,9999.0
2758,11,7,5,-1.0,9999.0
2759,11,7,6,-1.0,9999.0
2760,11,7,7,-1.0,9999.0
2761,11,7,8,-1.0,9999.0
2762,11,7,9,-1.0,9999.0
2763,11,8,1,-1.0,9999.0
2764,11,8,2,-1.0,9999.0
2765,11,8,3,-1.0,9999.0
2766,11,8,4,-1.0,9999.0
2767,11,8,5,-1.0,9999.0
2768,11,8,6,-1.0,9999.0
2769,11,8,7,-1.0,9999.0
2770,11,8,8,-1.0,9999.0
2771,11,8,9,-1.0,9999.0
2772,11,9,1,-1.0,9999.0
2773,11,9,2,-1.0,9999.0
2774,11,9,3,-1.0,9999.0
2775,11,9,4,-1.0,9999.0
2776,11,9,5,-1.0,9999.0
2777,11,9,6,-1.0,9999.0
2778,11,9,7,-1.0,9999.0
2779,11,9,8,-1.0,9999.0
2780,11,9,9,-1.0,9999.0
2781,11,10,1,-1.0,9999.0
2782,11,10,2,-1.0,9999.0
2783,11,10,3,-1.0,9999.0
2784,11,10,4,-1.0,9999.0
2785,11,10,5,-1.0,9999.0
2786,11,10,6,-1.0,9999.0
2787,11,10,7,-1.0,9999.0
2788,11,10,8,-1.0,9999.0
2789,11,10,9,-1.0,9999.0
2790,11,11,1,-1.0,9999.0
2791,11,11,2,-1.0,9999.0
2792,11,11,3,-1.0,9999.0
2793,11,11,4,-1.0,9999.0
2794,11,11,5,-1.0,9999.0
2795,11,11,6,-1.0,9999.0
2796,11,11,7,-1.0,9999.0
2797,11,11,8,-1.0,9999.0
2798,11,11,9,-1.0,9999.0
2799,11,12,1,5.272207709902291e-57,-1.1798005752468992
2800,11,12,2,6.977968686929196e-07,-1.0502097931116492
2801,11,12,3,8.497042282078976e-06,-1.023988304059433
2802,11,12,4,3.130019790401943e-05,-1.002067027746512
2803,11,12,5,8.660509577711417e-05,-0.9783964476157222
2804,11,12,6,0.0002679876180364392,-0.9436564598575969
2805,11,12,7,0.0015872650745209632,-0.8639520591646417
2806,11,12,8,0.006073995441930376,-0.7763026913508562
2807,11,12,9,0.006891215010349591,-0.7666061223727073
2808,11,13,1,1.5775119379724226e-56,-1.1787036018984502
2809,11,13,2,7.855066712906503e-07,-1.0494749512237789
2810,11,13,3,1.31319825680924e-05,-1.0171990856321087
2811,11,13,4,4.8840687478302584e-05,-0.9922049225816789
2812,11,13,5,0.00014518228033104922,-0.9635221630521469
2813,11,13,6,0.00042431117179741426,-0.9262854693259936
2814,11,13,7,0.0027201994064981515,-0.8321921483391127
2815,11,13,8,0.006376827874546578,-0.7726015039833025
2816,11,13,9,0.008996335225547743,-0.7448728741823042
2817,11,14,1,6.436221064643452e-56,-1.177128242487753
2818,11,14,2,2.2791519637648424e-06,-1.03920079458874
2819,11,14,3,1.0562511395115418e-05,-1.0211017626981254
2820,11,14,4,5.997187716865993e-05,-0.987307860167074
2821,11,14,5,0.00016435692495716034,-0.9597835169249405
2822,11,14,6,0.0008975555463487493,-0.8932868477460109
2823,11,14,7,0.004653133568352752,-0.7959698453842124
2824,11,14,8,0.007055474348758173,-0.7647053729028237
2825,11,14,9,0.011530093547824255,-0.7233346724389158
2826,11,15,1,2.2957430885805465e-55,-1.1757332763814974
2827,11,15,2,4.56216380848918e-06,-1.0309403550485696
2828,11,15,3,1.9033726056962313e-05,-1.0109143424446485
2829,11,15,4,6.423683497235946e-05,-0.9857406119030833
2830,11,15,5,0.0001992504489588424,-0.953685999063462
2831,11,15,6,0.0015489051773359096,-0.8652399833698585
2832,11,15,7,0.0051461693279133795,-0.7886983621864435
2833,11,15,8,0.007547001447610143,-0.7594119687054613
2834,11,15,9,0.016979878699539704,-0.6869618283441404
2835,11,16,1,8.080313297056479e-55,-1.1743303914709073
2836,11,16,2,4.69629784550168e-06,-1.0307078690344376
2837,11,16,3,3.131742884228138e-05,-1.0010248310136247
2838,11,16,4,8.528794278006987e-05,-0.9783235159703703
2839,11,16,5,0.00044406999625983885,-0.924112985358454
2840,11,16,6,0.003152721985650448,-0.822477901358186
2841,11,16,7,0.00525872077613693,-0.7871647014646106
2842,11,16,8,0.010670360739789045,-0.7301780003362877
2843,11,16,9,0.013815105267473309,-0.7069667090218271
2844,11,17,1,2.287572671346177e-54,-1.1733242673571023
2845,11,17,2,8.684516508499506e-06,-1.0218834365252325
2846,11,17,3,4.390510358661148e-05,-0.9936098665371806
2847,11,17,4,0.0001317562186336292,-0.9659570011911899
2848,11,17,5,0.0010549386093444706,-0.8848971317588893
2849,11,17,6,0.003180511816931209,-0.821940941791221
2850,11,17,7,0.005639358677278283,-0.7820366621609224
2851,11,17,8,0.008038909105605735,-0.7544658253836636
2852,11,17,9,0.019788424852677396,-0.67165676334406
2853,11,18,1,8.024462217037917e-54,-1.1721871336854779
2854,11,18,2,8.618932236349059e-06,-1.0221556222288304
2855,11,18,3,5.4548431739600756e-05,-0.9885078076263423
2856,11,18,4,0.00026286700245502855,-0.9433187060686229
2857,11,18,5,0.001523696968627696,-0.86568353568561
2858,11,18,6,0.003456902765737507,-0.8164902932874384
2859,11,18,7,0.005732961475251795,-0.7808412349183993
2860,11,18,8,0.01816656666761834,-0.6802117682036702
2861,11,18,9,0.02581477934389049,-0.6435387489521532
2862,11,19,1,1.45508485274323e-53,-1.171595156475063
2863,11,19,2,1.0594776225658281e-05,-1.0190033015338453
2864,11,19,3,5.8856552015007185e-05,-0.9866614628448721
2865,11,19,4,0.00026653623133491113,-0.9429519743804176
2866,11,19,5,0.0017581544052178535,-0.8577408065644648
2867,11,19,6,0.003763265579753239,-0.8108251742260789
2868,11,19,7,0.006202410495611498,-0.7749068652103068
2869,11,19,8,0.022087470067527783,-0.6601151537261071
2870,11,19,9,0.02465577553416027,-0.648537018621467
2871,11,20,1,2.0389209167000515e-53,-1.1712642989212974
2872,11,20,2,5.582375472588656e-06,-1.0288425674309527
2873,11,20,3,7.082518880051244e-05,-0.9820243900852257
2874,11,20,4,0.00029963512854172905,-0.9387094363262383
2875,11,20,5,0.0013552452172718155,-0.8721604747849665
2876,11,20,6,0.004257298731093207,-0.8022907851806127
2877,11,20,7,0.005844688973147413,-0.7795575046347769
2878,11,20,8,0.02273406642240724,-0.657068383986653
2879,11,20,9,0.040907450671668934,-0.59032819804454
2880,11,21,1,3.8044582961158023e-53,-1.1706361848924376
2881,11,21,2,1.0033182353269748e-05,-1.0200600526149497
2882,11,21,3,6.06483191832537e-05,-0.9861047470098728
2883,11,21,4,0.00036149880489649394,-0.9317015399369662
2884,11,21,5,0.0012847163621446695,-0.8751111194520369
2885,11,21,6,0.002938077815005511,-0.8274178392385257
2886,11,21,7,0.008619089108498021,-0.748533344256242
2887,11,21,8,0.01939164413783184,-0.6736144143934333
2888,11,21,9,0.04747714287881893,-0.5718019795467765
2889,11,22,1,5.624128292584232e-53,-1.1702342381408892
2890,11,22,2,7.271938384375138e-06,-1.0251863991565426
2891,11,22,3,5.8906261387610614e-05,-0.9869414068733721
2892,11,22,4,0.00033237744705813483,-0.9349772286887532
2893,11,22,5,0.0011848651007655955,-0.8793702645229474
2894,11,22,6,0.004195796261633865,-0.8034684465161283
2895,11,22,7,0.01090850785001303,-0.7281883550893892
2896,11,22,8,0.023867880640726095,-0.6519341040922859
2897,11,22,9,0.05394675156011565,-0.5552910060446767
2898,11,23,1,8.306130266442268e-53,-1.1698041203201475
2899,11,23,2,6.854875013639779e-06,-1.0261509193548561
2900,11,23,3,0.00010984877563034131,-0.9702599212382095
2901,11,23,4,0.0002737457226716544,-0.9422029215432633
2902,11,23,5,0.0018658124940900014,-0.8545923797128049
2903,11,23,6,0.002797742316330578,-0.8306984585722096
2904,11,23,7,0.015795741926367745,-0.6938152555750599
2905,11,23,8,0.028473361066998718,-0.6326143231989501
2906,11,23,9,0.07786124784345441,-0.5053669067626794
2907,11,24,1,9.442633977237297e-53,-1.1695059039901725
2908,11,24,2,7.582936417909818e-06,-1.0246887133553568
2909,11,24,3,6.823333312032312e-05,-0.9834749578973478
2910,11,24,4,0.0003685825495238589,-0.9310914038696475
2911,11,24,5,0.002076552787692318,-0.8483539562919513
2912,11,24,6,0.005024782038026432,-0.7906093612785426
2913,11,24,7,0.018197016919829296,-0.6799038426134687
2914,11,24,8,0.03883014671460481,-0.5968103398437994
2915,11,24,9,0.11282224367138356,-0.449904744963353
2916,11,25,1,1.3702987411001505e-52,-1.1691244596425037
2917,11,25,2,9.68476873612728e-06,-1.0208945573741215
2918,11,25,3,7.662027435718417e-05,-0.9804888774720385
2919,11,25,4,0.0004366609162295672,-0.9243382927601352
2920,11,25,5,0.0024418035021915928,-0.8386233880102758
2921,11,25,6,0.00474789497016811,-0.7947372048794132
2922,11,25,7,0.019401273963270762,-0.6737474141120084
2923,11,25,8,0.04735574530064076,-0.5722432620111294
2924,11,25,9,0.09032350376649988,-0.48383865427195527
2925,11,26,1,1.743330223728345e-52,-1.1688252710968525
2926,11,26,2,1.0109409230383068e-05,-1.020267988397805
2927,11,26,3,6.348073870336942e-05,-0.9853845659237781
2928,11,26,4,0.0007204312479237595,-0.9026995325799964
2929,11,26,5,0.0038594780399031714,-0.8087651558500227
2930,11,26,6,0.004120035357305771,-0.8052466816226524
2931,11,26,7,0.017944287878303364,-0.6816391238731778
2932,11,26,8,0.09137069890517635,-0.48194257904109233
2933,11,26,9,0.09402776810024621,-0.4778714899157068
2934,11,27,1,2.2252510914495426e-52,-1.168522108203518
2935,11,27,2,1.3554596857756559e-05,-1.0153081367829002
2936,11,27,3,7.237548547915636e-05,-0.9820279102061348
2937,11,27,4,0.0008520644672139287,-0.8949263251056147
2938,11,27,5,0.0039039356689161927,-0.8083079306934017
2939,11,27,6,0.006105138900034315,-0.7763160746306885
2940,11,27,7,0.02062895423577875,-0.6674701757617613
2941,11,27,8,0.06756412418225398,-0.5252478535934888
2942,11,27,9,0.13291159140928702,-0.42383677222234273
2943,11,28,1,2.791940542579512e-52,-1.168140552316082
2944,11,28,2,1.2062809558055037e-05,-1.0173527555291875
2945,11,28,3,9.841230333809842e-05,-0.9737251166698668
2946,11,28,4,0.000878737764212561,-0.8937263555199807
2947,11,28,5,0.0027911285556882857,-0.8306238631996128
2948,11,28,6,0.006171226442689544,-0.7754853174894745
2949,11,28,7,0.018306321053797973,-0.6796645598199309
2950,11,28,8,0.06739867717000131,-0.5256286269417579
2951,11,28,9,0.24614142177732212,-0.3156251639230462
2952,11,29,1,5.348543858089395e-52,-1.167586043730405
2953,11,29,2,1.2296539906846138e-05,-1.017056201128009
2954,11,29,3,0.00011898316605047244,-0.9684801771806643
2955,11,29,4,0.0013931894986634556,-0.8703161453658287
2956,11,29,5,0.001917557582874402,-0.8535702573446406
2957,11,29,6,0.005511390720012783,-0.784140911223161
2958,11,29,7,0.03192270610308691,-0.6197684212993096
2959,11,29,8,0.05845549215694301,-0.5449882206811074
2960,11,29,9,0.17707018787295614,-0.37549674392933
2961,11,30,1,7.781234483639013e-52,-1.1672187736541204
2962,11,30,2,1.2933252189195716e-05,-1.0164133741099883
2963,11,30,3,0.00010435371407872101,-0.9723367856774375
2964,11,30,4,0.0010746472453467828,-0.8839522630209681
2965,11,30,5,0.003363401232755523,-0.8185913285352852
2966,11,30,6,0.005205181499493175,-0.7884570859659632
2967,11,30,7,0.032581752513511635,-0.6174371300240699
2968,11,30,8,0.06058934775068375,-0.5401888433189297
2969,11,30,9,0.1330410168940519,-0.42373068730916386
2970,12,1,1,-1.0,9999.0
2971,12,1,2,-1.0,9999.0
2972,12,1,3,-1.0,9999.0
2973,12,1,4,-1.0,9999.0
2974,12,1,5,-1.0,9999.0
2975,12,1,6,-1.0,9999.0
2976,12,1,7,-1.0,9999.0
2977,12,1,8,-1.0,9999.0
2978,12,1,9,-1.0,9999.0
2979,12,2,1,-1.0,9999.0
2980,12,2,2,-1.0,9999.0
2981,12,2,3,-1.0,9999.0
2982,12,2,4,-1.0,9999.0
2983,12,2,5,-1.0,9999.0
2984,12,2,6,-1.0,9999.0
2985,12,2,7,-1.0,9999.0
2986,12,2,8,-1.0,9999.0
2987,12,2,9,-1.0,9999.0
2988,12,3,1,-1.0,9999.0
2989,12,3,2,-1.0,9999.0
2990,12,3,3,-1.0,9999.0
2991,12,3,4,-1.0,9999.0
2992,12,3,5,-1.0,9999.0
2993,12,3,6,-1.0,9999.0
2994,12,3,7,-1.0,9999.0
2995,12,3,8,-1.0,9999.0
2996,12,3,9,-1.0,9999.0
2997,12,4,1,-1.0,9999.0
2998,12,4,2,-1.0,9999.0
2999,12,4,3,-1.0,9999.0
3000,12,4,4,-1.0,9999.0
3001,12,4,5,-1.0,9999.0
3002,12,4,6,-1.0,9999.0
3003,12,4,7,-1.0,9999.0
3004,12,4,8,-1.0,9999.0
3005,12,4,9,-1.0,9999.0
3006,12,5,1,-1.0,9999.0
3007,12,5,2,-1.0,9999.0
3008,12,5,3,-1.0,9999.0
3009,12,5,4,-1.0,9999.0
3010,12,5,5,-1.0,9999.0
3011,12,5,6,-1.0,9999.0
3012,12,5,7,-1.0,9999.0
3013,12,5,8,-1.0,9999.0
3014,12,5,9,-1.0,9999.0
3015,12,6,1,-1.0,9999.0
3016,12,6,2,-1.0,9999.0
3017,12,6,3,-1.0,9999.0
3018,12,6,4,-1.0,9999.0
3019,12,6,5,-1.0,9999.0
3020,12,6,6,-1.0,9999.0
3021,12,6,7,-1.0,9999.0
3022,12,6,8,-1.0,9999.0
3023,12,6,9,-1.0,9999.0
3024,12,7,1,-1.0,9999.0
3025,12,7,2,-1.0,9999.0
3026,12,7,3,-1.0,9999.0
3027,12,7,4,-1.0,9999.0
3028,12,7,5,-1.0,9999.0
3029,12,7,6,-1.0,9999.0
3030,12,7,7,-1.0,9999.0
3031,12,7,8,-1.0,9999.0
3032,12,7,9,-1.0,9999.0
3033,12,8,1,-1.0,9999.0
3034,12,8,2,-1.0,9999.0
3035,12,8,3,-1.0,9999.0
3036,12,8,4,-1.0,9999.0
3037,12,8,5,-1.0,9999.0
3038,12,8,6,-1.0,9999.0
3039,12,8,7,-1.0,9999.0
3040,12,8,8,-1.0,9999.0
3041,12,8,9,-1.0,9999.0
3042,12,9,1,-1.0,9999.0
3043,12,9,2,-1.0,9999.0
3044,12,9,3,-1.0,9999.0
3045,12,9,4,-1.0,9999.0
3046,12,9,5,-1.0,9999.0
3047,12,9,6,-1.0,9999.0
3048,12,9,7,-1.0,9999.0
3049,12,9,8,-1.0,9999.0
3050,12,9,9,-1.0,9999.0
3051,12,10,1,-1.0,9999.0
